publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Konami,Platformer,Konami Software Shanghai,"A young Frogger must journey to the center of the Temple of the Frog in order to search for the hidden secrets needed to bring his dying swampland home back to life. Jump, glide and tongue-flick through 15+ levels in 5 different environments. A cartoonish action/platform game with an element of puzzle solving, Frogger expands on simple, yet addictive gameplay to catch players of all ages.",Frogger's Adventure: Temple of the Frog,http://www.ign.com/games/froggers-adventure-temple-of-the-frog/gba-16554,http://gameboy.ign.com/articles/166/166554p1.html,12.99 USD,8.0,GBA,November 2001,"http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.4,,E for Everyone,Great
NCsoft,"Online, RPG",NCsoft,"Lineage is an extremely popular medieval massively-multiplayer, online RPG in Korea. NC Interactive has stated that the current membership is over eight million, with a record 110,000 players connected simultaneously in Asia at one point. This fantasy world is seen in 2D from an isometric perspective, with popup interfaces.

Based on the comics by Ilsook Shin, Lineage takes place in the Kingdom of Aden, where the evil King Ken Rauhel is terrorizing the land. You are the child of the previous king and may chose one of four classes: prince/princess, elf, knight or mage. The classes differ in their combat and magical abilities, and over fifty spells are available for casting. One of the most intriguing features is the politics involved in forming bloodpledges (guilds), and claiming and laying siege to castles. As the castles are ruled by prince/princess players, player vs. player combat is an integral part of these sieges.

Lineage is also available in Korean, Chinese, and Japanese.",Lineage: The Blood Pledge,http://www.ign.com/games/lineage-the-blood-pledge/pc-17274,http://pc.ign.com/articles/167/167274p1.html,,7.8,PC Mac,"Oct 23, 2001","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.5,,,Good
Acclaim Entertainment,Wrestling,Acclaim Studios Salt Lake City,For the first time in wrestling video game history the top grappler's from all over the world are in one game to battle it out to see who will reign supreme! Legends of Wrestling will put you right in the middle of the ring with never-before game modes and all-new features that will change the face of wrestling video games forever!,Legends of Wrestling,http://www.ign.com/games/legends-of-wrestling/ps2-16640,http://ps2.ign.com/articles/166/166640p1.html,5.99 USD,4.9,PS2 GCN Xbox,"December 3, 2001","http://www.ign.com/games/wwe-smackdown-vs-raw-2011/ps2-73314,http://www.ign.com/games/wwe-smackdown-vs-raw-2008/ps2-882477,http://www.ign.com/games/wwe-smackdown-vs-raw-2007/ps2-820800,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.9,Animated Violence,T for Teen,Bad
Microids,Sports,Microids,"You might think you're watching a televised tennis match. The players dive, the camera zooms, and the balls spin just like they should. Developer Microids has invested much effort to make the first officially licensed Tennis Masters Series video game as realistic as possible. Choose from 71 professional players, who are endowed with realistic reactions and attributes thanks to a complicated AI system. Microids has also employed motion-capture technology to create over 500 convincing animations for the players. You can even choose from ten real-word Tennis Masters stadiums. This may not be reality, but it sure looks like it! Play an exhibition game or in the championship mode, or go head-to-head against via LAN for a singles or doubles match.",Tennis Masters Series,http://www.ign.com/games/tennis-masters-series/pc-16721,http://pc.ign.com/articles/166/166721p1.html,,6.5,PC,"Nov 20, 2001","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.4,No Descriptors,E for Everyone,Okay
Ubisoft,Action,Ubisoft Montreal,"Batman Vengeance, developed by Ubi Soft Montreal, is a 3D action-adventure based on the animated television series. The game pits players as the Dark Knight himself on a quest to stop a mysterious crime wave in Gotham City. Batman has full freedom of movement to go anywhere within wide-open, sprawling 3D environments -- some that stretch up and up and up. The caped crusader can walk, run, sneak against walls, climb, glide through the air with his cape and engage in hand-to-hand combat. The game features 19 stages, 40 minutes of rendered cinematics, and plenty of Bat gadgets, like batarangs, batgrapples, flash bombs, remote charges, batcuffs, nets, the batlauncher, batscope and more.",Batman Vengeance,http://www.ign.com/games/batman-vengeance/xbox-16549,http://xbox.ign.com/articles/166/166549p1.html,9.99 USD,8.2,Xbox PS2 GCN GBA PC,"December 10, 2001","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.0,"Mild Animated Violence, Mild Realistic Violence",T for Teen,Great
Titus,Platformer,Titus,"Prehistorik Man follows the story of Sam Growrock, and his courageous journey to save his village from famine. Enemies beware, because Sam is on the case and he is really angry. The village?s winter food supply has been stolen by ravenous beasts, and it is up to Sam to restock the food supply. Sam must journey out into the jungle to battle fierce dinosaurs, and overcome Herculean obstacles. Lead Sam through more than 20 levels of food searching, and dino-bashing, as he tries to save the village. Armed with his hunters club, and bellowing voice, Sam must gather enough food before the winter storm hits.",Prehistorik Man,http://www.ign.com/games/prehistorik-man/gba-16695,http://gameboy.ign.com/articles/324/324588p1.html,5.99 USD,6.0,GBA GB SNES DSi,December 2001,"http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Okay,6.7,Mild Animated Violence,E for Everyone,Okay
SEGA,Sports,"Treyarch, Visual Concepts","The hottest game on ice is here, and Sega Sports has made it better than ever. The already powerful hockey series gets some incredible updates, most notably to the computer AI and pure hockey physics. The impressively unique intelligence of individual players leads to more accurate team strategy, and the checks and slap shots are truly hard hitting. Of course, you'll be able to choose your NHL franchise and try to advance through the regular season, into the NHL Playoffs, and on to the Stanley Cup. All of the real arenas and uniforms are here, and so is the action of National Hockey League right down to the fights. If you're a dedicated fan, you'll lave the inclusion of Franchise mode, which allows you to build your team over the course of several seasons, playing GM, coach, and athletes. If the domestic competition doesn't do it for you, choose to play against international teams and see which nationality reigns supreme.",NHL 2K2,http://www.ign.com/games/nhl-2k2/dc-17162,http://dreamcast.ign.com/articles/324/324462p1.html,19.99 USD,9.2,DC,"February 14, 2002","http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/tony-hawks-pro-skater-2/dc-14676,http://www.ign.com/games/world-series-baseball-2k1/dc-13023,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Great,8.6,Violence,E for Everyone,Amazing
Take-Two Interactive,"Economic, Simulation",Holistic Design,"You've hung out in them. You've bought stuff from them. But have you ever thought of actually building a shopping mall? Here's your chance. Mall Tycoon is a strategy management sim with 250 stores to choose from, and 60 different commodities to mix and match. You control which stores go in your mall, but you must strike a balance of goods to bring in a wide range of customers. You'll have to manage mall employees such as janitors and security guards, and deal with real mall problems like shoplifters, punks, and -- to add a dose of surrealism -- supernatural creatures. Devise marketing campaigns and special mall promotions like the Easter Bunny or live concerts. Best of all, you always know exactly where the bathrooms are.",Mall Tycoon,http://www.ign.com/games/mall-tycoon/pc-17280,http://pc.ign.com/articles/324/324484p1.html,9.99 USD,4.7,PC,"Feb 4, 2002","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Bad,4.5,No Descriptors,E for Everyone,Bad
Nintendo,Platformer,"Nintendo EAD, Nintendo R&D2","Super Mario Advance 2: Super Mario World is the Game Boy Advance remake of the SNES classic

platformer. While planning the perfect vacation on Dinosaur Island, things go awry for Mario and Luigi when they learn that Princess Peach has once again been kidnapped by the ever-diabolical Bowser. Being chivalrous plumbers, Mario and Luigi set out on a massive adventure to rescue their long-time friend. To reach their goal, they'll have to crush Bowser's evil Koopalings and solve some of the most challenging puzzles they've ever faced.",Super Mario Advance 2: Super Mario World,http://www.ign.com/games/super-mario-world/gba-16931,http://gameboy.ign.com/articles/324/324423p1.html,39.99 USD,9.3,GBA SNES New 3DS Wii U Wii Wii U,"Feb 11, 2002","http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/oggy-and-the-cockroaches/gba-641098,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Amazing,9.2,No Descriptors,E for Everyone,Amazing
Konami,Sports,Konami OSA (KCEO),ESPN International Winter Sports 2002 is basically a winter sports version of Konami's very popular Track and Field games with ten fast paced events and vivid graphics. Feel the spray of snow in the alpine slalom or the shimmer of the ice in the treacherous Bobsled run as it brings winter sports to life.,ESPN International Winter Sports 2002,http://www.ign.com/games/espn-international-winter-sports-2002/gcn-17169,http://cube.ign.com/articles/324/324446p1.html,4.99 USD,5.5,GCN PS2 Xbox GBA,"February 5, 2002","http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Mediocre,5.8,No Descriptors,E for Everyone,Mediocre
Midway  Games,Sports,Midway  Games,"NFL Blitz 2002 has ""evolved"" to bring fast-paced action, visually stunning graphics and NFL strategy to the PlayStation 2! NFL Blitz 2002 has been 100 percent re-invented for the next-generation platforms and the next-generation videogamer. It delivers more than just an arcade or simulation football game with its unique mix of fast-action, over-the-top attitude and authentic NFL attributes.",NFL Blitz 20-02,http://www.ign.com/games/nfl-blitz-20-02/ps2-16637,http://ps2.ign.com/articles/324/324366p1.html,5.99 USD,8.0,PS2 GCN GBA Xbox,"February 7, 2001","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.2,Animated Violence,E for Everyone,Great
Konami,Sports,Konami OSA (KCEO),"Experience the intensity of international competition with the world's most challenging winter sporting events in Konami's

. In it, players can go for the gold in ten different events that include downhill alpine skiing, slalom, curling, bobsleigh, half-pipe snowboarding, and figure skating. Additional features include an ESPN-style presentation with commentary, graphics, and music right out of the television show, four different gaming modes (including championship and head-to-head play), full-featured weather effects and facial animations, and varying gameplay features for each event. Also available for Microsoft's Xbox and Nintendo's GameCube.",ESPN International Winter Sports 2002,http://www.ign.com/games/espn-international-winter-sports-2002/ps2-16552,http://ps2.ign.com/articles/324/324452p1.html,5.99 USD,5.5,PS2 Xbox GCN GBA,"January 30, 2002","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.1,No Descriptors,E for Everyone,Mediocre
SEGA,Platformer,Sonic Team,"Sonic Adventure 2 features the world-famous blue hedgehog in a hyper-fast adventure where players can either save the world or conquer it in an action-packed showdown between Hero and Dark characters! You play as Sonic, Tails, or Knuckles and attempt to save the world -- or play as Shadow, Dr. Robotnik, or Rouge and triumph over all who stand in your way. Mistaken for a villain and kidnapped by a military squad, Sonic must escape his captors and discover who is responsible for all his trouble. Jump into the action and check out Sonic's new moves as he grinds rails, swings from poles, and somersaults past the bad guys. Get ready for Sonic action across more than 150 missions spread over 30-plus frenetic, action-packed stages.

Enhanced over the original release with improved graphics and features, Sonic Adventure 2: Battle on GameCube offers extra challenge to gamers with all-new two-player battle levels and expanded Chao-raising fun. As a special bonus, gamers can transport Chao, the lovable artificial life forms, via the Nintendo GameCube Game Boy Advance Cable from the Chao Garden in Sonic Adventure 2: Battle to the Tiny Chao Garden in Sonic Advance for the Nintendo Game Boy Advance!",Sonic Adventure 2: Battle,http://www.ign.com/games/sonic-adventure-2/gcn-16893,http://cube.ign.com/articles/324/324321p1.html,19.99 USD,6.9,GCN Xbox 360 DC PC PS3,"February 12, 2002","http://www.ign.com/games/super-mario-sunshine/gcn-16713,http://www.ign.com/games/wario-world/gcn-481529,http://www.ign.com/games/sonic-adventure/gcn-490243,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.3,"Mild Lyrics, Violence",E for Everyone,Okay
Electronic Arts,Simulation,Lionhead Studios,"Reprise your role as a good or evil god in Black & White: Creature Isle, the expansion pack to the best-selling PC game, Black & White. Travel with your creature to an undiscovered island and encounter the mysterious Brotherhood of Creatures. Undertake their rigorous trials and expand the power of your creature as he learns new skills and abilities. Successfully complete the challenges and earn the group's highest honor the Mark of the Brotherhood.",Black & White: Creature Isle,http://www.ign.com/games/black-and-white-creature-isle/pc-16986,http://pc.ign.com/articles/166/166986p1.html,9.99 USD,7.9,PC Mac,"Jan 22, 2002","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.6,"Comic Mischief, Violence",T for Teen,Good
Maximum Charisma Studios,"Persistent Online, Fighting",Maximum Charisma Studios,"Fighting Legends is an online real-time strategy game with role playing elements set in a rich anime style. Lead a tribe of warriors through the magical world of Exisle. Using magic and good old brawn, fight with elements of several geographical areas and three planes. As an Avatar, players form diverse tribes of warriors from 9 different clan races.",Fighting Legends,http://www.ign.com/games/fighting-legends/pc-15448,http://pc.ign.com/articles/165/165448p1.html,19.99 USD,6.5,PC,"Oct 30, 2001","http://www.ign.com/games/dragon-ball-xenoverse/pc-20026694,http://www.ign.com/games/mortal-kombat-x/pc-20019316,http://www.ign.com/games/street-fighter-5/pc-20028616,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",,,Mild Animated Violence,T for Teen,Okay
Microsoft Game Studios,Action,Stormfront Studios,Blood Wake is a lightning-fast combat in a world with completely dynamic interaction between boats and water.,Blood Wake,http://www.ign.com/games/blood-wake/xbox-16347,http://xbox.ign.com/articles/166/166347p1.html,19.99 USD,8.4,Xbox,"December 28, 2002","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.3,"Animated Violence, Realistic Violence",T for Teen,Great
